participant_id,task,input_type,input_value,timestamp
9,A,button_clicked,1,2021-05-23 19:32:51.932673
9,A,button_clicked,+,2021-05-23 19:32:52.967186
9,A,button_clicked,2,2021-05-23 19:32:53.672581
9,A,button_clicked,+,2021-05-23 19:32:54.320735
9,A,button_clicked,3,2021-05-23 19:32:54.800141
9,A,button_clicked,+,2021-05-23 19:32:55.399893
9,A,button_clicked,4,2021-05-23 19:32:56.111429
9,A,button_clicked,+,2021-05-23 19:32:57.072507
9,A,button_clicked,5,2021-05-23 19:32:57.777699
9,A,button_clicked,+,2021-05-23 19:32:58.335899
9,A,button_clicked,6,2021-05-23 19:32:58.900562
9,A,button_clicked,+,2021-05-23 19:32:59.672273
9,A,button_clicked,7,2021-05-23 19:33:00.511834
9,A,button_clicked,+,2021-05-23 19:33:01.320378
9,A,button_clicked,8,2021-05-23 19:33:02.304319
9,A,button_clicked,+,2021-05-23 19:33:03.016064
9,A,button_clicked,9,2021-05-23 19:33:03.673221
9,A,button_clicked,+,2021-05-23 19:33:04.768266
9,A,button_clicked,1,2021-05-23 19:33:05.864590
9,A,button_clicked,0,2021-05-23 19:33:06.504014
9,A,button_clicked,+,2021-05-23 19:33:07.164639
9,A,button_clicked,1,2021-05-23 19:33:07.884828
9,A,button_clicked,1,2021-05-23 19:33:08.152058
9,A,button_clicked,+,2021-05-23 19:33:08.799977
9,A,button_clicked,1,2021-05-23 19:33:09.511490
9,A,button_clicked,2,2021-05-23 19:33:09.868812
9,A,button_clicked,+,2021-05-23 19:33:10.592463
9,A,button_clicked,1,2021-05-23 19:33:11.360646
9,A,button_clicked,3,2021-05-23 19:33:12.064426
9,A,button_clicked,+,2021-05-23 19:33:12.727665
9,A,button_clicked,1,2021-05-23 19:33:13.447275
9,A,button_clicked,4,2021-05-23 19:33:14.032026
9,A,button_clicked,+,2021-05-23 19:33:15.072438
9,A,button_clicked,1,2021-05-23 19:33:15.852539
9,A,button_clicked,5,2021-05-23 19:33:16.440310
9,A,button_clicked,+,2021-05-23 19:33:17.512032
9,A,button_clicked,1,2021-05-23 19:33:18.272201
9,A,button_clicked,6,2021-05-23 19:33:19.032079
9,A,button_clicked,+,2021-05-23 19:33:19.705258
9,A,button_clicked,1,2021-05-23 19:33:20.504641
9,A,button_clicked,7,2021-05-23 19:33:21.152026
9,A,button_clicked,+,2021-05-23 19:33:22.128141
9,A,button_clicked,1,2021-05-23 19:33:22.957457
9,A,button_clicked,8,2021-05-23 19:33:23.607523
9,A,button_clicked,+,2021-05-23 19:33:24.356525
9,A,button_clicked,1,2021-05-23 19:33:24.965487
9,A,button_clicked,9,2021-05-23 19:33:25.663831
9,A,button_clicked,+,2021-05-23 19:33:26.247792
9,A,button_clicked,2,2021-05-23 19:33:27.088182
9,A,button_clicked,0,2021-05-23 19:33:27.751809
9,A,button_clicked,=,2021-05-23 19:33:29.109005
