participant_id,task,input_type,input_value,timestamp
14,B,key_pressed,(,2021-05-23 21:39:59.993722
14,B,key_pressed,3,2021-05-23 21:40:00.855186
14,B,key_pressed,**,2021-05-23 21:40:01.241901
14,B,key_pressed,2,2021-05-23 21:40:01.625833
14,B,key_pressed,+,2021-05-23 21:40:02.097774
14,B,key_pressed,4,2021-05-23 21:40:02.649629
14,B,key_pressed,**,2021-05-23 21:40:03.074019
14,B,key_pressed,2,2021-05-23 21:40:03.417677
14,B,key_pressed,),2021-05-23 21:40:04.082276
14,B,key_pressed,*,2021-05-23 21:40:04.945669
14,B,key_pressed,1,2021-05-23 21:40:06.089713
14,B,key_pressed,5,2021-05-23 21:40:06.402832
14,B,key_pressed,.,2021-05-23 21:40:06.635007
14,B,key_pressed,2,2021-05-23 21:40:07.233749
14,B,key_pressed,=,2021-05-23 21:40:07.745693
