participant_id,task,input_type,input_value,timestamp
13,D,key_pressed,(,2021-05-23 21:36:10.035973
13,D,key_pressed,3,2021-05-23 21:36:11.370668
13,D,key_pressed,**,2021-05-23 21:36:12.163414
13,D,key_pressed,2,2021-05-23 21:36:13.395068
13,D,key_pressed,+,2021-05-23 21:36:15.499162
13,D,key_pressed,4,2021-05-23 21:36:16.011490
13,D,key_pressed,**,2021-05-23 21:36:16.443293
13,D,key_pressed,2,2021-05-23 21:36:16.984749
13,D,key_pressed,),2021-05-23 21:36:17.731931
13,D,key_pressed,*,2021-05-23 21:36:18.889565
13,D,key_pressed,1,2021-05-23 21:36:20.058970
13,D,key_pressed,5,2021-05-23 21:36:20.450957
13,D,key_pressed,.,2021-05-23 21:36:21.643102
13,D,key_pressed,2,2021-05-23 21:36:22.067078
13,D,key_pressed,=,2021-05-23 21:36:22.675127
