participant_id,task,input_type,input_value,timestamp
5,B,key_pressed,1,2021-05-23 20:24:03.160915
5,B,key_pressed,+,2021-05-23 20:24:03.328593
5,B,key_pressed,2,2021-05-23 20:24:03.592140
5,B,key_pressed,+,2021-05-23 20:24:03.704182
5,B,key_pressed,3,2021-05-23 20:24:03.952321
5,B,key_pressed,+,2021-05-23 20:24:04.127992
5,B,key_pressed,4,2021-05-23 20:24:04.432064
5,B,key_pressed,+,2021-05-23 20:24:04.575978
5,B,key_pressed,5,2021-05-23 20:24:04.863835
5,B,key_pressed,+,2021-05-23 20:24:05.025448
5,B,key_pressed,6,2021-05-23 20:24:05.343903
5,B,key_pressed,+,2021-05-23 20:24:05.552358
5,B,key_pressed,7,2021-05-23 20:24:05.956604
5,B,key_pressed,+,2021-05-23 20:24:06.144394
5,B,key_pressed,8,2021-05-23 20:24:06.424521
5,B,key_pressed,+,2021-05-23 20:24:06.640444
5,B,key_pressed,9,2021-05-23 20:24:06.920249
5,B,key_pressed,+,2021-05-23 20:24:07.128102
5,B,key_pressed,1,2021-05-23 20:24:07.624051
5,B,key_pressed,0,2021-05-23 20:24:07.856112
5,B,key_pressed,+,2021-05-23 20:24:08.032123
5,B,key_pressed,1,2021-05-23 20:24:08.360166
5,B,key_pressed,1,2021-05-23 20:24:08.536213
5,B,key_pressed,+,2021-05-23 20:24:08.696508
5,B,key_pressed,1,2021-05-23 20:24:08.936072
5,B,key_pressed,2,2021-05-23 20:24:09.336025
5,B,key_pressed,+,2021-05-23 20:24:09.496116
5,B,key_pressed,1,2021-05-23 20:24:09.735839
5,B,key_pressed,3,2021-05-23 20:24:09.952563
5,B,key_pressed,+,2021-05-23 20:24:10.287917
5,B,key_pressed,1,2021-05-23 20:24:10.512000
5,B,key_pressed,4,2021-05-23 20:24:10.871920
5,B,key_pressed,+,2021-05-23 20:24:11.048162
5,B,key_pressed,1,2021-05-23 20:24:11.264785
5,B,key_pressed,5,2021-05-23 20:24:11.496347
5,B,key_pressed,+,2021-05-23 20:24:11.856287
5,B,key_pressed,1,2021-05-23 20:24:12.096330
5,B,key_pressed,6,2021-05-23 20:24:12.303833
5,B,key_pressed,+,2021-05-23 20:24:12.628181
5,B,key_pressed,1,2021-05-23 20:24:12.932158
5,B,key_pressed,7,2021-05-23 20:24:13.331945
5,B,key_pressed,+,2021-05-23 20:24:13.484823
5,B,key_pressed,1,2021-05-23 20:24:13.900054
5,B,key_pressed,8,2021-05-23 20:24:14.340003
5,B,key_pressed,+,2021-05-23 20:24:14.524297
5,B,key_pressed,1,2021-05-23 20:24:14.908278
5,B,key_pressed,9,2021-05-23 20:24:15.067930
5,B,key_pressed,+,2021-05-23 20:24:15.380020
5,B,key_pressed,2,2021-05-23 20:24:15.724122
5,B,key_pressed,0,2021-05-23 20:24:16.004100
5,B,key_pressed,=,2021-05-23 20:24:16.292940
