participant_id,task,input_type,input_value,timestamp
5,D,key_pressed,(,2021-05-23 20:27:02.864422
5,D,key_pressed,3,2021-05-23 20:27:04.288369
5,D,key_pressed,**,2021-05-23 20:27:04.968449
5,D,key_pressed,2,2021-05-23 20:27:05.344330
5,D,key_pressed,+,2021-05-23 20:27:06.640430
5,D,key_pressed,4,2021-05-23 20:27:07.320085
5,D,key_pressed,**,2021-05-23 20:27:07.904649
5,D,key_pressed,2,2021-05-23 20:27:08.224191
5,D,key_pressed,),2021-05-23 20:27:09.968393
5,D,key_pressed,*,2021-05-23 20:27:11.384261
5,D,key_pressed,1,2021-05-23 20:27:12.576454
5,D,key_pressed,5,2021-05-23 20:27:13.504219
5,D,key_pressed,.,2021-05-23 20:27:14.472305
5,D,key_pressed,2,2021-05-23 20:27:14.712085
5,D,key_pressed,=,2021-05-23 20:27:15.256283
