participant_id,task,input_type,input_value,timestamp
14,A,button_clicked,1,2021-05-23 21:38:58.259735
14,A,button_clicked,+,2021-05-23 21:38:59.443387
14,A,button_clicked,2,2021-05-23 21:39:00.131975
14,A,button_clicked,+,2021-05-23 21:39:00.729180
14,A,button_clicked,3,2021-05-23 21:39:01.292304
14,A,button_clicked,+,2021-05-23 21:39:01.778563
14,A,button_clicked,4,2021-05-23 21:39:02.512743
14,A,button_clicked,+,2021-05-23 21:39:03.187171
14,A,button_clicked,5,2021-05-23 21:39:03.843436
14,A,button_clicked,+,2021-05-23 21:39:04.409635
14,A,button_clicked,6,2021-05-23 21:39:05.162693
14,A,button_clicked,+,2021-05-23 21:39:05.754897
14,A,button_clicked,7,2021-05-23 21:39:06.546937
14,A,button_clicked,+,2021-05-23 21:39:07.243267
14,A,button_clicked,8,2021-05-23 21:39:07.879851
14,A,button_clicked,+,2021-05-23 21:39:08.570814
14,A,button_clicked,9,2021-05-23 21:39:09.290380
14,A,button_clicked,+,2021-05-23 21:39:10.082549
14,A,button_clicked,1,2021-05-23 21:39:10.754824
14,A,button_clicked,0,2021-05-23 21:39:11.282793
14,A,button_clicked,1,2021-05-23 21:39:12.802832
14,A,button_clicked,delete,2021-05-23 21:39:15.043026
14,A,button_clicked,+,2021-05-23 21:39:16.323863
14,A,button_clicked,1,2021-05-23 21:39:17.042732
14,A,button_clicked,1,2021-05-23 21:39:17.218880
14,A,button_clicked,+,2021-05-23 21:39:18.269707
14,A,button_clicked,1,2021-05-23 21:39:19.066875
14,A,button_clicked,2,2021-05-23 21:39:19.433693
14,A,button_clicked,+,2021-05-23 21:39:20.019185
14,A,button_clicked,1,2021-05-23 21:39:20.697370
14,A,button_clicked,3,2021-05-23 21:39:21.275156
14,A,button_clicked,+,2021-05-23 21:39:21.779351
14,A,button_clicked,1,2021-05-23 21:39:22.536949
14,A,button_clicked,4,2021-05-23 21:39:22.995516
14,A,button_clicked,+,2021-05-23 21:39:23.699268
14,A,button_clicked,1,2021-05-23 21:39:24.491240
14,A,button_clicked,5,2021-05-23 21:39:25.083269
14,A,button_clicked,+,2021-05-23 21:39:25.719830
14,A,button_clicked,1,2021-05-23 21:39:26.371364
14,A,button_clicked,6,2021-05-23 21:39:27.075012
14,A,button_clicked,+,2021-05-23 21:39:27.635523
14,A,button_clicked,1,2021-05-23 21:39:28.242813
14,A,button_clicked,7,2021-05-23 21:39:28.848526
14,A,button_clicked,+,2021-05-23 21:39:29.594911
14,A,button_clicked,1,2021-05-23 21:39:30.298921
14,A,button_clicked,8,2021-05-23 21:39:30.938499
14,A,button_clicked,+,2021-05-23 21:39:31.610715
14,A,button_clicked,1,2021-05-23 21:39:32.250966
14,A,button_clicked,9,2021-05-23 21:39:33.018739
14,A,button_clicked,+,2021-05-23 21:39:33.809116
14,A,button_clicked,2,2021-05-23 21:39:34.493839
14,A,button_clicked,0,2021-05-23 21:39:35.202535
14,A,button_clicked,=,2021-05-23 21:39:35.971194
