participant_id,task,input_type,input_value,timestamp
11,A,button_clicked,1,2021-05-23 19:44:47.547320
11,A,button_clicked,+,2021-05-23 19:44:48.275000
11,A,button_clicked,2,2021-05-23 19:44:48.987731
11,A,button_clicked,+,2021-05-23 19:44:49.755509
11,A,button_clicked,3,2021-05-23 19:44:51.146733
11,A,button_clicked,+,2021-05-23 19:44:51.801106
11,A,button_clicked,4,2021-05-23 19:44:52.643822
11,A,button_clicked,+,2021-05-23 19:44:53.291180
11,A,button_clicked,5,2021-05-23 19:44:53.751807
11,A,button_clicked,+,2021-05-23 19:44:54.531260
11,A,button_clicked,6,2021-05-23 19:44:54.994488
11,A,button_clicked,+,2021-05-23 19:44:55.466514
11,A,button_clicked,7,2021-05-23 19:44:56.259518
11,A,button_clicked,+,2021-05-23 19:44:56.963688
11,A,button_clicked,8,2021-05-23 19:44:57.587044
11,A,button_clicked,+,2021-05-23 19:44:58.507524
11,A,button_clicked,9,2021-05-23 19:44:59.360356
11,A,button_clicked,+,2021-05-23 19:44:59.971234
11,A,button_clicked,1,2021-05-23 19:45:00.587400
11,A,button_clicked,0,2021-05-23 19:45:00.993116
11,A,button_clicked,+,2021-05-23 19:45:01.753963
11,A,button_clicked,1,2021-05-23 19:45:02.499262
11,A,button_clicked,1,2021-05-23 19:45:02.747122
11,A,button_clicked,+,2021-05-23 19:45:03.467392
11,A,button_clicked,1,2021-05-23 19:45:04.155450
11,A,button_clicked,2,2021-05-23 19:45:04.507515
11,A,button_clicked,+,2021-05-23 19:45:05.130601
11,A,button_clicked,1,2021-05-23 19:45:05.872826
11,A,button_clicked,3,2021-05-23 19:45:06.475800
11,A,button_clicked,+,2021-05-23 19:45:06.939010
11,A,button_clicked,1,2021-05-23 19:45:07.667272
11,A,button_clicked,4,2021-05-23 19:45:08.267206
11,A,button_clicked,+,2021-05-23 19:45:09.138664
11,A,button_clicked,1,2021-05-23 19:45:09.778694
11,A,button_clicked,5,2021-05-23 19:45:10.307413
11,A,button_clicked,+,2021-05-23 19:45:10.866604
11,A,button_clicked,1,2021-05-23 19:45:11.508490
11,A,button_clicked,6,2021-05-23 19:45:12.194894
11,A,button_clicked,+,2021-05-23 19:45:12.691379
11,A,button_clicked,1,2021-05-23 19:45:13.531255
11,A,button_clicked,7,2021-05-23 19:45:14.299187
11,A,button_clicked,+,2021-05-23 19:45:15.107435
11,A,button_clicked,1,2021-05-23 19:45:15.628071
11,A,button_clicked,8,2021-05-23 19:45:16.107656
11,A,button_clicked,+,2021-05-23 19:45:16.715375
11,A,button_clicked,1,2021-05-23 19:45:17.571388
11,A,button_clicked,9,2021-05-23 19:45:18.115335
11,A,button_clicked,+,2021-05-23 19:45:18.827900
11,A,button_clicked,2,2021-05-23 19:45:19.384281
11,A,button_clicked,0,2021-05-23 19:45:19.882685
11,A,button_clicked,=,2021-05-23 19:45:20.635055
