participant_id,task,input_type,input_value,timestamp
6,A,button_clicked,1,2021-05-23 20:30:03.585479
6,A,button_clicked,+,2021-05-23 20:30:04.209464
6,A,button_clicked,2,2021-05-23 20:30:04.873152
6,A,button_clicked,+,2021-05-23 20:30:05.505407
6,A,button_clicked,3,2021-05-23 20:30:06.096940
6,A,button_clicked,+,2021-05-23 20:30:06.608728
6,A,button_clicked,4,2021-05-23 20:30:07.216956
6,A,button_clicked,+,2021-05-23 20:30:07.872651
6,A,button_clicked,5,2021-05-23 20:30:08.557143
6,A,button_clicked,+,2021-05-23 20:30:09.274082
6,A,button_clicked,6,2021-05-23 20:30:09.792619
6,A,button_clicked,+,2021-05-23 20:30:10.281151
6,A,button_clicked,7,2021-05-23 20:30:10.928988
6,A,button_clicked,+,2021-05-23 20:30:11.577186
6,A,button_clicked,8,2021-05-23 20:30:12.105057
6,A,button_clicked,+,2021-05-23 20:30:12.705115
6,A,button_clicked,9,2021-05-23 20:30:13.281096
6,A,button_clicked,+,2021-05-23 20:30:13.832758
6,A,button_clicked,1,2021-05-23 20:30:14.288826
6,A,button_clicked,0,2021-05-23 20:30:14.584709
6,A,button_clicked,+,2021-05-23 20:30:15.105170
6,A,button_clicked,1,2021-05-23 20:30:15.977121
6,A,button_clicked,1,2021-05-23 20:30:16.097322
6,A,button_clicked,+,2021-05-23 20:30:16.832862
6,A,button_clicked,1,2021-05-23 20:30:17.481225
6,A,button_clicked,2,2021-05-23 20:30:17.785413
6,A,button_clicked,+,2021-05-23 20:30:18.538772
6,A,button_clicked,1,2021-05-23 20:30:19.161193
6,A,button_clicked,3,2021-05-23 20:30:19.624824
6,A,button_clicked,+,2021-05-23 20:30:20.080787
6,A,button_clicked,1,2021-05-23 20:30:20.681188
6,A,button_clicked,4,2021-05-23 20:30:21.040803
6,A,button_clicked,+,2021-05-23 20:30:21.784659
6,A,button_clicked,1,2021-05-23 20:30:22.273238
6,A,button_clicked,5,2021-05-23 20:30:22.816942
6,A,button_clicked,+,2021-05-23 20:30:23.408692
6,A,button_clicked,1,2021-05-23 20:30:23.977145
6,A,button_clicked,6,2021-05-23 20:30:24.617239
6,A,button_clicked,+,2021-05-23 20:30:25.080466
6,A,button_clicked,1,2021-05-23 20:30:25.673946
6,A,button_clicked,7,2021-05-23 20:30:26.224769
6,A,button_clicked,+,2021-05-23 20:30:26.928729
6,A,button_clicked,1,2021-05-23 20:30:27.425160
6,A,button_clicked,8,2021-05-23 20:30:28.153330
6,A,button_clicked,+,2021-05-23 20:30:28.744982
6,A,button_clicked,1,2021-05-23 20:30:29.313031
6,A,button_clicked,9,2021-05-23 20:30:29.880324
6,A,button_clicked,+,2021-05-23 20:30:30.713203
6,A,button_clicked,2,2021-05-23 20:30:31.257551
6,A,button_clicked,0,2021-05-23 20:30:31.865031
6,A,button_clicked,=,2021-05-23 20:30:32.417265
