participant_id,task,input_type,input_value,timestamp
11,B,key_pressed,1,2021-05-23 19:44:08.531795
11,B,key_pressed,+,2021-05-23 19:44:08.810982
11,B,key_pressed,2,2021-05-23 19:44:09.089334
11,B,key_pressed,+,2021-05-23 19:44:09.351881
11,B,key_pressed,3,2021-05-23 19:44:09.618260
11,B,key_pressed,+,2021-05-23 19:44:09.874198
11,B,key_pressed,4,2021-05-23 19:44:10.162658
11,B,key_pressed,+,2021-05-23 19:44:10.418525
11,B,key_pressed,5,2021-05-23 19:44:10.674355
11,B,key_pressed,+,2021-05-23 19:44:10.946186
11,B,key_pressed,6,2021-05-23 19:44:11.203146
11,B,key_pressed,+,2021-05-23 19:44:11.450272
11,B,key_pressed,7,2021-05-23 19:44:11.754226
11,B,key_pressed,+,2021-05-23 19:44:12.042675
11,B,key_pressed,8,2021-05-23 19:44:12.314284
11,B,key_pressed,+,2021-05-23 19:44:12.994580
11,B,key_pressed,9,2021-05-23 19:44:13.386646
11,B,key_pressed,+,2021-05-23 19:44:13.706566
11,B,key_pressed,1,2021-05-23 19:44:14.031970
11,B,key_pressed,0,2021-05-23 19:44:14.258823
11,B,key_pressed,+,2021-05-23 19:44:14.522963
11,B,key_pressed,1,2021-05-23 19:44:14.856341
11,B,key_pressed,1,2021-05-23 19:44:15.035339
11,B,key_pressed,+,2021-05-23 19:44:15.330178
11,B,key_pressed,1,2021-05-23 19:44:15.634453
11,B,key_pressed,2,2021-05-23 19:44:15.848216
11,B,key_pressed,+,2021-05-23 19:44:16.082317
11,B,key_pressed,1,2021-05-23 19:44:16.434251
11,B,key_pressed,3,2021-05-23 19:44:16.666243
11,B,key_pressed,+,2021-05-23 19:44:16.906497
11,B,key_pressed,1,2021-05-23 19:44:17.234593
11,B,key_pressed,4,2021-05-23 19:44:17.434505
11,B,key_pressed,+,2021-05-23 19:44:17.706827
11,B,key_pressed,1,2021-05-23 19:44:18.018999
11,B,key_pressed,5,2021-05-23 19:44:18.234783
11,B,key_pressed,+,2021-05-23 19:44:18.490211
11,B,key_pressed,1,2021-05-23 19:44:18.818566
11,B,key_pressed,6,2021-05-23 19:44:19.074707
11,B,key_pressed,+,2021-05-23 19:44:19.343724
11,B,key_pressed,1,2021-05-23 19:44:19.642260
11,B,key_pressed,7,2021-05-23 19:44:19.890209
11,B,key_pressed,+,2021-05-23 19:44:20.170300
11,B,key_pressed,1,2021-05-23 19:44:20.458641
11,B,key_pressed,8,2021-05-23 19:44:20.970612
11,B,key_pressed,+,2021-05-23 19:44:21.274453
11,B,key_pressed,1,2021-05-23 19:44:21.586249
11,B,key_pressed,9,2021-05-23 19:44:21.860365
11,B,key_pressed,+,2021-05-23 19:44:22.106546
11,B,key_pressed,2,2021-05-23 19:44:22.410445
11,B,key_pressed,0,2021-05-23 19:44:22.650919
11,B,key_pressed,=,2021-05-23 19:44:22.984059
